#LOCALTIME 8
RAINID,DATETIME,81502750
R2013017,2013-05-19 05:00:00,84
R2013017,2013-05-19 05:05:00,48
R2013017,2013-05-19 05:10:00,6
R2013017,2013-05-19 05:15:00,12
R2013017,2013-05-19 05:20:00,0
R2013017,2013-05-19 05:30:00,6
R2013017,2013-05-19 05:35:00,0
R2013017,2013-05-19 06:45:00,6
R2013017,2013-05-19 06:50:00,24
R2013017,2013-05-19 06:55:00,6
R2013017,2013-05-19 07:00:00,6
R2013017,2013-05-19 07:05:00,0
R2013017,2013-05-19 12:25:00,6
R2013017,2013-05-19 12:30:00,6
R2013017,2013-05-19 12:35:00,6
R2013017,2013-05-19 12:40:00,0
R2013018,2013-05-19 22:00:00,6
R2013018,2013-05-19 22:05:00,0
R2013018,2013-05-19 22:25:00,6
R2013018,2013-05-19 22:30:00,0
R2013018,2013-05-20 00:05:00,6
R2013018,2013-05-20 00:10:00,9
R2013018,2013-05-20 00:20:00,24
R2013018,2013-05-20 00:25:00,6
R2013018,2013-05-20 00:30:00,0
R2013018,2013-05-20 01:20:00,6
R2013018,2013-05-20 01:25:00,0
R2013019,2013-05-20 12:00:00,6
R2013019,2013-05-20 12:05:00,6
R2013019,2013-05-20 12:10:00,0
R2013019,2013-05-20 12:25:00,18
R2013019,2013-05-20 12:30:00,42
R2013019,2013-05-20 12:35:00,24
R2013019,2013-05-20 12:40:00,0
R2013019,2013-05-20 14:20:00,6
R2013019,2013-05-20 14:25:00,66
R2013019,2013-05-20 14:30:00,54
R2013019,2013-05-20 14:35:00,12
R2013019,2013-05-20 14:40:00,0
R2013019,2013-05-20 15:00:00,6
R2013019,2013-05-20 15:05:00,6
R2013019,2013-05-20 15:15:00,6
R2013019,2013-05-20 15:20:00,3
R2013019,2013-05-20 15:30:00,6
R2013019,2013-05-20 15:35:00,6
R2013019,2013-05-20 15:40:00,3
R2013019,2013-05-20 15:50:00,6
R2013019,2013-05-20 15:55:00,0
R2013019,2013-05-20 16:05:00,6
R2013019,2013-05-20 16:10:00,0.55
R2013019,2013-05-20 17:05:00,0
R2013020,2013-05-22 11:10:00,6
R2013020,2013-05-22 11:15:00,12
R2013020,2013-05-22 11:20:00,36
R2013020,2013-05-22 11:25:00,36
R2013020,2013-05-22 11:30:00,36
R2013020,2013-05-22 11:35:00,36
R2013020,2013-05-22 11:40:00,18
R2013020,2013-05-22 11:45:00,12
R2013020,2013-05-22 11:50:00,6
R2013020,2013-05-22 11:55:00,6
R2013020,2013-05-22 12:00:00,30
R2013020,2013-05-22 12:05:00,30
R2013020,2013-05-22 12:10:00,6
R2013020,2013-05-22 12:15:00,12
R2013020,2013-05-22 12:20:00,18
R2013020,2013-05-22 12:25:00,18
R2013020,2013-05-22 12:30:00,18
R2013020,2013-05-22 12:35:00,6
R2013020,2013-05-22 12:40:00,24
R2013020,2013-05-22 12:45:00,18
R2013020,2013-05-22 12:50:00,6
R2013020,2013-05-22 12:55:00,42
R2013020,2013-05-22 13:00:00,30
R2013020,2013-05-22 13:05:00,6
R2013020,2013-05-22 13:10:00,6
R2013020,2013-05-22 13:15:00,18
R2013020,2013-05-22 13:20:00,24
R2013020,2013-05-22 13:25:00,12
R2013020,2013-05-22 13:30:00,12
R2013020,2013-05-22 13:35:00,12
R2013020,2013-05-22 13:40:00,6
R2013020,2013-05-22 13:50:00,12
R2013020,2013-05-22 13:55:00,3
R2013020,2013-05-22 14:05:00,6
R2013020,2013-05-22 14:10:00,0
R2013020,2013-05-22 14:35:00,6
R2013020,2013-05-22 14:40:00,15
R2013020,2013-05-22 14:50:00,12
R2013020,2013-05-22 14:55:00,12
R2013020,2013-05-22 15:00:00,2
R2013020,2013-05-22 15:15:00,0
R2013020,2013-05-22 15:40:00,12
R2013020,2013-05-22 15:45:00,18
R2013020,2013-05-22 15:50:00,24
R2013020,2013-05-22 15:55:00,6
R2013020,2013-05-22 16:00:00,6
R2013020,2013-05-22 16:05:00,6
R2013020,2013-05-22 16:10:00,6
R2013020,2013-05-22 16:15:00,6
R2013020,2013-05-22 16:20:00,6
R2013020,2013-05-22 16:25:00,3
R2013020,2013-05-22 16:35:00,0
R2013021,2013-05-27 01:05:00,6
R2013021,2013-05-27 01:10:00,0
R2013021,2013-05-27 03:25:00,6
R2013021,2013-05-27 03:30:00,0
R2013021,2013-05-27 03:55:00,6
R2013021,2013-05-27 04:00:00,0
R2013021,2013-05-27 05:35:00,6
R2013021,2013-05-27 05:40:00,0
R2013021,2013-05-27 08:00:00,6
R2013021,2013-05-27 08:05:00,0
R2013021,2013-05-27 08:25:00,24
R2013021,2013-05-27 08:30:00,24
R2013021,2013-05-27 08:35:00,6
R2013021,2013-05-27 08:40:00,6
R2013021,2013-05-27 08:45:00,18
R2013021,2013-05-27 08:50:00,12
R2013021,2013-05-27 08:55:00,6
R2013021,2013-05-27 09:00:00,6
R2013021,2013-05-27 09:05:00,18
R2013021,2013-05-27 09:10:00,12
R2013021,2013-05-27 09:15:00,18
R2013021,2013-05-27 09:20:00,42
R2013021,2013-05-27 09:25:00,18
R2013021,2013-05-27 09:30:00,12
R2013021,2013-05-27 09:35:00,12
R2013021,2013-05-27 09:40:00,6
R2013021,2013-05-27 09:45:00,6
R2013021,2013-05-27 09:50:00,3
R2013021,2013-05-27 10:00:00,0
R2013021,2013-05-27 10:05:00,6
R2013021,2013-05-27 10:10:00,0
R2013021,2013-05-27 10:25:00,6
R2013021,2013-05-27 10:30:00,0
R2013022,2013-05-30 18:35:00,30
R2013022,2013-05-30 18:40:00,60
R2013022,2013-05-30 18:45:00,78
R2013022,2013-05-30 18:50:00,24
R2013022,2013-05-30 18:55:00,0
R2013022,2013-05-30 19:10:00,6
R2013022,2013-05-30 19:15:00,0
R2013023,2013-06-04 10:15:00,6
R2013023,2013-06-04 10:20:00,0
R2013023,2013-06-04 12:05:00,6
R2013023,2013-06-04 12:10:00,3
R2013023,2013-06-04 12:20:00,6
R2013023,2013-06-04 12:25:00,6
R2013023,2013-06-04 12:30:00,12
R2013023,2013-06-04 12:35:00,6
R2013023,2013-06-04 12:40:00,30
R2013023,2013-06-04 12:45:00,12
R2013023,2013-06-04 12:50:00,6
R2013023,2013-06-04 12:55:00,0
R2013023,2013-06-04 13:10:00,12
R2013023,2013-06-04 13:15:00,12
R2013023,2013-06-04 13:20:00,0
R2013023,2013-06-04 16:05:00,6
R2013023,2013-06-04 16:10:00,0
R2013023,2013-06-04 17:35:00,6
R2013023,2013-06-04 17:40:00,0
R2013023,2013-06-04 18:10:00,6
R2013023,2013-06-04 18:15:00,0
R2013023,2013-06-04 18:25:00,6
R2013023,2013-06-04 18:30:00,2
R2013023,2013-06-04 18:45:00,6
R2013023,2013-06-04 18:50:00,6
R2013023,2013-06-04 18:55:00,6
R2013023,2013-06-04 19:00:00,6
R2013023,2013-06-04 19:10:00,6
R2013023,2013-06-04 19:15:00,6
R2013023,2013-06-04 19:20:00,6
R2013023,2013-06-04 19:25:00,3
R2013023,2013-06-04 19:35:00,6
R2013023,2013-06-04 19:40:00,0
R2013023,2013-06-04 19:55:00,6
R2013023,2013-06-04 20:00:00,0
R2013023,2013-06-04 20:30:00,6
R2013023,2013-06-04 20:35:00,0
R2013023,2013-06-04 21:10:00,6
R2013023,2013-06-04 21:15:00,0
R2013023,2013-06-04 21:35:00,6
R2013023,2013-06-04 21:40:00,6
R2013023,2013-06-04 21:45:00,6
R2013023,2013-06-04 21:50:00,3
R2013023,2013-06-04 22:00:00,3
R2013023,2013-06-04 22:10:00,0
R2013023,2013-06-04 22:20:00,6
R2013023,2013-06-04 22:25:00,0
R2013023,2013-06-04 22:35:00,6
R2013023,2013-06-04 22:40:00,0
R2013023,2013-06-04 22:55:00,6
R2013023,2013-06-04 23:00:00,0
R2013023,2013-06-04 23:15:00,6
R2013023,2013-06-04 23:20:00,3
R2013023,2013-06-04 23:30:00,3
R2013023,2013-06-04 23:40:00,3
R2013023,2013-06-04 23:50:00,6
R2013023,2013-06-04 23:55:00,0
R2013023,2013-06-05 03:20:00,6
R2013023,2013-06-05 03:25:00,0
R2013024,2013-06-06 14:35:00,6
R2013024,2013-06-06 14:40:00,7.5
R2013024,2013-06-06 15:00:00,6
R2013024,2013-06-06 15:05:00,0
R2013024,2013-06-06 15:55:00,12
R2013024,2013-06-06 16:00:00,54
R2013024,2013-06-06 16:05:00,12
R2013024,2013-06-06 16:10:00,1.33
R2013024,2013-06-06 16:55:00,12
R2013024,2013-06-06 17:00:00,3
R2013024,2013-06-06 17:10:00,6
R2013024,2013-06-06 17:15:00,0
R2013024,2013-06-06 19:05:00,6
R2013024,2013-06-06 19:10:00,0
R2013025,2013-06-10 05:05:00,6
R2013025,2013-06-10 05:10:00,2
R2013025,2013-06-10 05:25:00,0
R2013025,2013-06-10 07:40:00,12
R2013025,2013-06-10 07:45:00,6
R2013025,2013-06-10 07:50:00,24
R2013025,2013-06-10 07:55:00,12
R2013025,2013-06-10 08:05:00,6
R2013025,2013-06-10 08:10:00,12
R2013025,2013-06-10 08:15:00,6
R2013025,2013-06-10 08:20:00,6
R2013025,2013-06-10 08:25:00,6
R2013025,2013-06-10 08:30:00,6
R2013025,2013-06-10 08:35:00,12
R2013025,2013-06-10 08:40:00,6
R2013025,2013-06-10 08:45:00,3
R2013025,2013-06-10 08:55:00,3
R2013025,2013-06-10 09:05:00,0
R2013025,2013-06-10 10:00:00,6
R2013025,2013-06-10 10:05:00,6
R2013025,2013-06-10 10:10:00,0
R2013025,2013-06-10 10:20:00,6
R2013025,2013-06-10 10:25:00,0
R2013025,2013-06-10 11:45:00,6
R2013025,2013-06-10 11:50:00,12
R2013025,2013-06-10 12:00:00,18
R2013025,2013-06-10 12:05:00,1.5
R2013025,2013-06-10 12:25:00,0
R2013026,2013-06-11 20:10:00,6
R2013026,2013-06-11 20:15:00,4
R2013026,2013-06-11 20:30:00,6
R2013026,2013-06-11 20:35:00,2
R2013026,2013-06-11 20:50:00,12
R2013026,2013-06-11 20:55:00,6
R2013026,2013-06-11 21:05:00,6
R2013026,2013-06-11 21:10:00,6
R2013026,2013-06-11 21:20:00,6
R2013026,2013-06-11 21:25:00,6
R2013026,2013-06-11 21:35:00,0
R2013026,2013-06-11 21:55:00,12
R2013026,2013-06-11 22:00:00,0.4
R2013026,2013-06-11 23:15:00,24
R2013026,2013-06-11 23:20:00,12
R2013026,2013-06-11 23:25:00,6
R2013026,2013-06-11 23:30:00,0
R2013026,2013-06-11 23:45:00,12
R2013026,2013-06-11 23:50:00,0
R2013026,2013-06-12 02:05:00,24
R2013026,2013-06-12 02:10:00,12
R2013026,2013-06-12 02:15:00,6
R2013026,2013-06-12 02:20:00,12
R2013026,2013-06-12 02:25:00,12
R2013026,2013-06-12 02:30:00,24
R2013026,2013-06-12 02:35:00,0
R2013026,2013-06-12 02:45:00,12
R2013026,2013-06-12 02:50:00,12
R2013026,2013-06-12 02:55:00,0
R2013026,2013-06-12 03:30:00,12
R2013026,2013-06-12 03:35:00,12
R2013026,2013-06-12 03:40:00,6
R2013026,2013-06-12 03:45:00,0
R2013026,2013-06-12 06:00:00,12
R2013026,2013-06-12 06:05:00,0
R2013026,2013-06-12 06:15:00,6
R2013026,2013-06-12 06:20:00,24
R2013026,2013-06-12 06:25:00,0
R2013026,2013-06-12 06:35:00,12
R2013026,2013-06-12 06:40:00,0
R2013026,2013-06-12 06:50:00,6
R2013026,2013-06-12 06:55:00,0
R2013027,2013-07-13 22:00:00,18
R2013027,2013-07-13 22:05:00,18
R2013027,2013-07-13 22:10:00,0
R2013027,2013-07-13 22:15:00,6
R2013027,2013-07-13 22:20:00,0
R2013027,2013-07-14 02:05:00,6
R2013027,2013-07-14 02:10:00,18
R2013027,2013-07-14 02:15:00,12
R2013027,2013-07-14 02:20:00,12
R2013027,2013-07-14 02:25:00,18
R2013027,2013-07-14 02:30:00,24
R2013027,2013-07-14 02:35:00,6
R2013027,2013-07-14 02:40:00,12
R2013027,2013-07-14 02:45:00,6
R2013027,2013-07-14 02:50:00,12
R2013027,2013-07-14 02:55:00,3.43
R2013027,2013-07-14 03:30:00,12
R2013027,2013-07-14 03:35:00,1.71
R2013027,2013-07-14 04:10:00,6
R2013027,2013-07-14 04:15:00,3
R2013027,2013-07-14 04:35:00,12
R2013027,2013-07-14 04:40:00,12
R2013027,2013-07-14 04:40:00,4
R2013027,2013-07-14 04:55:00,6
R2013027,2013-07-14 05:00:00,12
R2013027,2013-07-14 05:05:00,6
R2013027,2013-07-14 05:10:00,12
R2013027,2013-07-14 05:15:00,12
R2013027,2013-07-14 05:20:00,6
R2013027,2013-07-14 05:25:00,6
R2013027,2013-07-14 05:30:00,0
R2013027,2013-07-14 05:40:00,6
R2013027,2013-07-14 05:45:00,12
R2013027,2013-07-14 05:50:00,6
R2013027,2013-07-14 05:55:00,6
R2013027,2013-07-14 06:00:00,6
R2013027,2013-07-14 06:05:00,6
R2013027,2013-07-14 06:15:00,6
R2013027,2013-07-14 06:20:00,0.43
R2013027,2013-07-14 07:30:00,6
R2013027,2013-07-14 07:35:00,6
R2013027,2013-07-14 07:40:00,6
R2013027,2013-07-14 07:45:00,6
R2013027,2013-07-14 07:50:00,6
R2013027,2013-07-14 07:55:00,0
R2013027,2013-07-14 08:05:00,6
R2013027,2013-07-14 08:10:00,6
R2013027,2013-07-14 08:15:00,0
R2013027,2013-07-14 08:20:00,6
R2013027,2013-07-14 08:25:00,0
R2013027,2013-07-14 08:30:00,6
R2013027,2013-07-14 08:35:00,0
R2013027,2013-07-14 09:00:00,6
R2013027,2013-07-14 09:05:00,0
R2013027,2013-07-14 10:20:00,6
R2013027,2013-07-14 10:25:00,0
R2013027,2013-07-14 10:35:00,6
R2013027,2013-07-14 10:40:00,0
R2013027,2013-07-14 10:45:00,6
R2013027,2013-07-14 10:50:00,0
R2013027,2013-07-14 11:20:00,6
R2013027,2013-07-14 11:25:00,0
R2013028,2013-07-18 14:25:00,6
R2013028,2013-07-18 14:30:00,48
R2013028,2013-07-18 14:35:00,78
R2013028,2013-07-18 14:40:00,36
R2013028,2013-07-18 14:45:00,12
R2013028,2013-07-18 14:50:00,6
R2013028,2013-07-18 14:55:00,0
R2013028,2013-07-18 20:05:00,6
R2013028,2013-07-18 20:10:00,0
R2013029,2013-08-21 14:20:00,6
R2013029,2013-08-21 14:25:00,84
R2013029,2013-08-21 14:30:00,108
R2013029,2013-08-21 14:35:00,24
R2013029,2013-08-21 14:40:00,0
R2013030,2013-08-22 03:45:00,12
R2013030,2013-08-22 03:50:00,6
R2013030,2013-08-22 03:55:00,3
R2013030,2013-08-22 04:05:00,12
R2013030,2013-08-22 04:10:00,0
R2013030,2013-08-22 04:15:00,6
R2013030,2013-08-22 04:20:00,0
R2013030,2013-08-22 05:00:00,6
R2013030,2013-08-22 05:05:00,0
R2013030,2013-08-22 05:30:00,6
R2013030,2013-08-22 05:35:00,0
R2013030,2013-08-22 05:55:00,6
R2013030,2013-08-22 06:00:00,0.46
R2013030,2013-08-22 07:05:00,0
R2013030,2013-08-22 07:15:00,6
R2013030,2013-08-22 07:20:00,0
R2013030,2013-08-22 07:40:00,6
R2013030,2013-08-22 07:45:00,6
R2013030,2013-08-22 07:50:00,6
R2013030,2013-08-22 07:55:00,3
R2013030,2013-08-22 08:05:00,6
R2013030,2013-08-22 08:10:00,0
R2013030,2013-08-22 08:20:00,6
R2013030,2013-08-22 08:25:00,0
R2013030,2013-08-22 08:35:00,6
R2013030,2013-08-22 08:40:00,0
R2013030,2013-08-22 08:45:00,6
R2013030,2013-08-22 08:50:00,0
R2013030,2013-08-22 08:55:00,6
R2013030,2013-08-22 09:00:00,0
R2013030,2013-08-22 09:05:00,6
R2013030,2013-08-22 09:10:00,12
R2013030,2013-08-22 09:15:00,0
R2013030,2013-08-22 09:20:00,6
R2013030,2013-08-22 09:25:00,18
R2013030,2013-08-22 09:30:00,12
R2013030,2013-08-22 09:35:00,6
R2013030,2013-08-22 09:40:00,6
R2013030,2013-08-22 09:45:00,12
R2013030,2013-08-22 09:50:00,18
R2013030,2013-08-22 09:55:00,6
R2013030,2013-08-22 10:00:00,18
R2013030,2013-08-22 10:05:00,12
R2013030,2013-08-22 10:10:00,24
R2013030,2013-08-22 10:15:00,12
R2013030,2013-08-22 10:20:00,12
R2013030,2013-08-22 10:25:00,12
R2013030,2013-08-22 10:30:00,0
R2013030,2013-08-22 10:35:00,6
R2013030,2013-08-22 10:40:00,6
R2013030,2013-08-22 10:45:00,12
R2013030,2013-08-22 10:50:00,6
R2013030,2013-08-22 10:55:00,18
R2013030,2013-08-22 11:00:00,12
R2013030,2013-08-22 11:05:00,24
R2013030,2013-08-22 11:10:00,6
R2013030,2013-08-22 11:15:00,6
R2013030,2013-08-22 11:20:00,6
R2013030,2013-08-22 11:25:00,0
R2013030,2013-08-22 11:30:00,6
R2013030,2013-08-22 11:35:00,0
R2013030,2013-08-22 12:35:00,6
R2013030,2013-08-22 12:40:00,0
R2013030,2013-08-22 12:55:00,6
R2013030,2013-08-22 13:00:00,6
R2013030,2013-08-22 13:05:00,6
R2013030,2013-08-22 13:10:00,6
R2013030,2013-08-22 13:15:00,6
R2013030,2013-08-22 13:20:00,6
R2013030,2013-08-22 13:25:00,6
R2013030,2013-08-22 13:30:00,6
R2013030,2013-08-22 13:35:00,6
R2013030,2013-08-22 13:40:00,0
R2013030,2013-08-22 13:50:00,6
R2013030,2013-08-22 13:55:00,6
R2013030,2013-08-22 14:00:00,6
R2013030,2013-08-22 14:05:00,12
R2013030,2013-08-22 14:10:00,12
R2013030,2013-08-22 14:15:00,12
R2013030,2013-08-22 14:20:00,6
R2013030,2013-08-22 14:25:00,12
R2013030,2013-08-22 14:30:00,6
R2013030,2013-08-22 14:35:00,6
R2013030,2013-08-22 14:40:00,0
R2013030,2013-08-22 15:10:00,6
R2013030,2013-08-22 15:15:00,6
R2013030,2013-08-22 15:20:00,6
R2013030,2013-08-22 15:25:00,0
R2013030,2013-08-22 15:30:00,6
R2013030,2013-08-22 15:35:00,6
R2013030,2013-08-22 15:40:00,6
R2013030,2013-08-22 15:45:00,12
R2013030,2013-08-22 15:50:00,18
R2013030,2013-08-22 15:55:00,36
R2013030,2013-08-22 16:00:00,12
R2013030,2013-08-22 16:05:00,6
R2013030,2013-08-22 16:10:00,6
R2013030,2013-08-22 16:15:00,6
R2013030,2013-08-22 16:20:00,0
R2013030,2013-08-22 16:25:00,6
R2013030,2013-08-22 16:30:00,0
R2013030,2013-08-22 16:35:00,6
R2013030,2013-08-22 16:40:00,0
R2013030,2013-08-22 16:50:00,6
R2013030,2013-08-22 16:55:00,0
R2013030,2013-08-22 19:40:00,6
R2013030,2013-08-22 19:45:00,0
R2013030,2013-08-22 20:00:00,6
R2013030,2013-08-22 20:05:00,0
R2013030,2013-08-22 20:55:00,6
R2013030,2013-08-22 21:00:00,0
R2013030,2013-08-22 21:15:00,6
R2013030,2013-08-22 21:20:00,0
R2013031,2013-08-29 15:50:00,6
R2013031,2013-08-29 15:55:00,6
R2013031,2013-08-29 16:00:00,12
R2013031,2013-08-29 16:05:00,6
R2013031,2013-08-29 16:10:00,6
R2013031,2013-08-29 16:15:00,0
R2013031,2013-08-29 16:20:00,6
R2013031,2013-08-29 16:25:00,0
R2013031,2013-08-29 16:40:00,6
R2013031,2013-08-29 16:45:00,0
R2013031,2013-08-29 19:30:00,36
R2013031,2013-08-29 19:35:00,60
R2013031,2013-08-29 19:40:00,36
R2013031,2013-08-29 19:45:00,66
R2013031,2013-08-29 19:50:00,54
R2013031,2013-08-29 19:55:00,48
R2013031,2013-08-29 20:00:00,12
R2013031,2013-08-29 20:05:00,6
R2013031,2013-08-29 20:10:00,12
R2013031,2013-08-29 20:15:00,6
R2013031,2013-08-29 20:20:00,0
R2013032,2013-09-22 15:15:00,6
R2013032,2013-09-22 15:20:00,0
R2013032,2013-09-22 15:40:00,6
R2013032,2013-09-22 15:45:00,6
R2013032,2013-09-22 15:50:00,0
R2013032,2013-09-22 15:55:00,6
R2013032,2013-09-22 16:00:00,6
R2013032,2013-09-22 16:05:00,6
R2013032,2013-09-22 16:10:00,6
R2013032,2013-09-22 16:15:00,0
R2013032,2013-09-22 16:20:00,12
R2013032,2013-09-22 16:25:00,48
R2013032,2013-09-22 16:30:00,36
R2013032,2013-09-22 16:35:00,42
R2013032,2013-09-22 16:40:00,60
R2013032,2013-09-22 16:45:00,36
R2013032,2013-09-22 16:50:00,24
R2013032,2013-09-22 16:55:00,30
R2013032,2013-09-22 17:00:00,36
R2013032,2013-09-22 17:05:00,24
R2013032,2013-09-22 17:10:00,12
R2013032,2013-09-22 17:15:00,30
R2013032,2013-09-22 17:20:00,6
R2013032,2013-09-22 17:25:00,0
R2013033,2013-09-23 03:10:00,6
R2013033,2013-09-23 03:15:00,0
R2013033,2013-09-23 03:50:00,6
R2013033,2013-09-23 03:55:00,0
R2013033,2013-09-23 04:10:00,6
R2013033,2013-09-23 04:15:00,6
R2013033,2013-09-23 04:20:00,0
R2013033,2013-09-23 04:35:00,6
R2013033,2013-09-23 04:40:00,0
R2013033,2013-09-23 05:20:00,6
R2013033,2013-09-23 05:25:00,0
R2013033,2013-09-23 06:30:00,6
R2013033,2013-09-23 06:35:00,6
R2013033,2013-09-23 06:40:00,0
R2013033,2013-09-23 06:50:00,6
R2013033,2013-09-23 06:55:00,0
R2013033,2013-09-23 07:00:00,6
R2013033,2013-09-23 07:05:00,0
R2013033,2013-09-23 08:35:00,6
R2013033,2013-09-23 08:40:00,0
R2013033,2013-09-23 08:55:00,12
R2013033,2013-09-23 09:00:00,0
R2013033,2013-09-23 09:05:00,6
R2013033,2013-09-23 09:10:00,6
R2013033,2013-09-23 09:15:00,0
R2013033,2013-09-23 09:35:00,6
R2013033,2013-09-23 09:40:00,0
R2013033,2013-09-23 09:50:00,6
R2013033,2013-09-23 09:55:00,0
R2013033,2013-09-23 10:00:00,6
R2013033,2013-09-23 10:05:00,0
R2013033,2013-09-23 10:10:00,6
R2013033,2013-09-23 10:15:00,0
R2013033,2013-09-23 10:30:00,6
R2013033,2013-09-23 10:35:00,0
R2013034,2013-10-09 09:20:00,6
R2013034,2013-10-09 09:25:00,24
R2013034,2013-10-09 09:30:00,12
R2013034,2013-10-09 09:40:00,0
R2013034,2013-10-09 10:00:00,6
R2013034,2013-10-09 10:05:00,24
R2013034,2013-10-09 10:10:00,12
R2013034,2013-10-09 10:15:00,6
R2013034,2013-10-09 10:20:00,0
R2013034,2013-10-09 10:40:00,12
R2013034,2013-10-09 10:45:00,36
R2013034,2013-10-09 10:50:00,18
R2013034,2013-10-09 10:55:00,12
R2013034,2013-10-09 11:00:00,12
R2013034,2013-10-09 11:05:00,0
R2013034,2013-10-09 11:35:00,24
R2013034,2013-10-09 11:40:00,6
R2013034,2013-10-09 11:45:00,0
R2013034,2013-10-09 14:05:00,12
R2013034,2013-10-09 14:10:00,6
R2013034,2013-10-09 14:15:00,24
R2013034,2013-10-09 14:20:00,12
R2013034,2013-10-09 14:25:00,0
R2013034,2013-10-09 16:00:00,12
R2013034,2013-10-09 16:05:00,18
R2013034,2013-10-09 16:10:00,36
R2013034,2013-10-09 16:15:00,24
R2013034,2013-10-09 16:20:00,12
R2013034,2013-10-09 16:25:00,0
R2013035,2013-11-12 09:40:00,6
R2013035,2013-11-12 09:45:00,6
R2013035,2013-11-12 09:50:00,12
R2013035,2013-11-12 09:55:00,12
R2013035,2013-11-12 10:00:00,12
R2013035,2013-11-12 10:05:00,6
R2013035,2013-11-12 10:10:00,12
R2013035,2013-11-12 10:15:00,6
R2013035,2013-11-12 10:20:00,0
R2013035,2013-11-12 10:35:00,6
R2013035,2013-11-12 10:40:00,0
R2013035,2013-11-12 11:20:00,12
R2013035,2013-11-12 11:25:00,12
R2013035,2013-11-12 11:30:00,6
R2013035,2013-11-12 11:35:00,6
R2013035,2013-11-12 11:40:00,24
R2013035,2013-11-12 11:45:00,6
R2013035,2013-11-12 11:50:00,6
R2013035,2013-11-12 11:55:00,6
R2013035,2013-11-12 12:00:00,0
R2013035,2013-11-12 12:15:00,6
R2013035,2013-11-12 12:20:00,18
R2013035,2013-11-12 12:25:00,6
R2013035,2013-11-12 12:30:00,6
R2013035,2013-11-12 12:35:00,0
R2013035,2013-11-12 13:10:00,6
R2013035,2013-11-12 13:15:00,12
R2013035,2013-11-12 13:20:00,6
R2013035,2013-11-12 13:25:00,6
R2013035,2013-11-12 13:30:00,6
R2013035,2013-11-12 13:35:00,0
R2013036,2013-11-24 08:25:00,6
R2013036,2013-11-24 08:30:00,18
R2013036,2013-11-24 08:35:00,12
R2013036,2013-11-24 08:40:00,6
R2013036,2013-11-24 08:45:00,0
R2013036,2013-11-24 09:10:00,12
R2013036,2013-11-24 09:15:00,6
R2013036,2013-11-24 09:20:00,6
R2013036,2013-11-24 09:25:00,12
R2013036,2013-11-24 09:30:00,0
R2013036,2013-11-24 09:45:00,12
R2013036,2013-11-24 09:50:00,6
R2013036,2013-11-24 09:55:00,6
R2013036,2013-11-24 10:00:00,12
R2013036,2013-11-24 10:05:00,0
R2013036,2013-11-24 10:15:00,6
R2013036,2013-11-24 10:20:00,24
R2013036,2013-11-24 10:25:00,0
R2013036,2013-11-24 11:20:00,12
R2013036,2013-11-24 11:25:00,6
R2013036,2013-11-24 11:30:00,6
R2013036,2013-11-24 11:35:00,12
R2013036,2013-11-24 11:40:00,12
R2013036,2013-11-24 11:45:00,0
R2013036,2013-11-24 13:20:00,6
R2013036,2013-11-24 13:25:00,12
R2013036,2013-11-24 13:30:00,12
R2013036,2013-11-24 13:35:00,0
R2013036,2013-11-24 15:25:00,6
R2013036,2013-11-24 15:30:00,6
R2013036,2013-11-24 15:35:00,12
R2013036,2013-11-24 15:40:00,6
R2013036,2013-11-24 15:45:00,6
R2013036,2013-11-24 15:50:00,3
R2013036,2013-11-24 16:00:00,6
R2013036,2013-11-24 16:05:00,0
R2013036,2013-11-24 18:10:00,6
R2013036,2013-11-24 18:15:00,6
R2013036,2013-11-24 18:20:00,12
R2013036,2013-11-24 18:25:00,6
R2013036,2013-11-24 18:30:00,0
R2013037,2013-12-14 03:10:00,6
R2013037,2013-12-14 03:15:00,0
R2013037,2013-12-14 03:20:00,6
R2013037,2013-12-14 03:25:00,0
R2013037,2013-12-14 03:35:00,6
R2013037,2013-12-14 03:40:00,0
R2013037,2013-12-14 05:00:00,6
R2013037,2013-12-14 05:05:00,0
R2013037,2013-12-14 05:45:00,6
R2013037,2013-12-14 05:50:00,0
R2013037,2013-12-14 09:15:00,6
R2013037,2013-12-14 09:20:00,0
R2013037,2013-12-14 10:25:00,6
R2013037,2013-12-14 10:30:00,0
R2013037,2013-12-14 11:30:00,6
R2013037,2013-12-14 11:35:00,0
R2013037,2013-12-14 12:10:00,6
R2013037,2013-12-14 12:15:00,0
R2013037,2013-12-14 13:10:00,6
R2013037,2013-12-14 13:15:00,0
R2013037,2013-12-14 13:50:00,6
R2013037,2013-12-14 13:55:00,0
R2013037,2013-12-14 14:20:00,6
R2013037,2013-12-14 14:25:00,0
R2013037,2013-12-14 14:55:00,6
R2013037,2013-12-14 15:00:00,0
R2013037,2013-12-14 18:05:00,6
R2013037,2013-12-14 18:10:00,0
R2013037,2013-12-14 23:45:00,6
R2013037,2013-12-14 23:50:00,0
R2013037,2013-12-15 03:00:00,6
R2013037,2013-12-15 03:05:00,0
R2013037,2013-12-15 06:45:00,6
R2013037,2013-12-15 06:50:00,0
R2013037,2013-12-15 08:15:00,6
R2013037,2013-12-15 08:20:00,0
R2013037,2013-12-15 09:20:00,6
R2013037,2013-12-15 09:25:00,0
R2013037,2013-12-15 09:45:00,6
R2013037,2013-12-15 09:50:00,0
R2013037,2013-12-15 10:45:00,6
